,movie_name,year,runtime,genre,rating,votes,gross(in $)
7782,Pieta,2012,103 min,crime,7.1,14999.0,21932.0
7783,Mafia!,1998,87 min,crime,5.5,15607.0,19882538.0
7784,First Strike,1996,107 min,crime,6.6,21435.0,15318863.0
7785,Street Smart,1987,97 min,crime,6.3,3403.0,1119112.0
7786,Suspect,1987,121 min,crime,6.6,10795.0,18782400.0
7787,The Hit,1984,98 min,crime,7.0,8724.0,876775.0
7788,Beyond a Reasonable Doubt,2009,106 min,crime,5.8,13178.0,32409.0
7789,Deceiver,1997,106 min,crime,6.5,6750.0,572433.0
7790,Her Alibi,1989,94 min,crime,5.8,7416.0,18699037.0
7791,Bandit Queen,1994,119 min,crime,7.5,5015.0,399748.0
7792,Heart Condition,1990,100 min,crime,5.5,3736.0,4134992.0
7793,Buster's Mal Heart,2016,96 min,crime,6.1,11240.0,72622.0
7794,The Organization,1971,106 min,crime,6.0,1971.0,1501277.0
7795,Knockaround Guys,2001,92 min,crime,6.1,24163.0,11632420.0
7796,Buffalo Soldiers,2001,98 min,crime,6.7,24951.0,353743.0
7797,Black Friday,2004,143 min,crime,8.4,21267.0,34000.0
7798,The Stone Killer,1973,95 min,crime,6.1,3426.0,1386064.0
7799,Rapid Fire,1992,95 min,crime,6.2,9849.0,14356479.0
7800,JCVD,2008,97 min,crime,7.1,39392.0,470691.0
7801,All About the Benjamins,2002,95 min,crime,5.8,15064.0,25482931.0
7802,Wanda,1970,102 min,crime,7.1,4805.0,51713.0
7803,Palmetto,1998,114 min,crime,6.1,8100.0,5840581.0
7804,Black Dog,1998,89 min,crime,5.4,9505.0,12829351.0
7805,The Mod Squad,1999,92 min,crime,4.3,9248.0,13260050.0
7806,Raid,2018,122 min,crime,7.4,18002.0,1010385.0
7807,Kill Me Again,1989,94 min,crime,6.3,5249.0,283694.0
7808,Gang Related,1997,111 min,crime,6.4,9309.0,5790448.0
7809,El Angel,2018,118 min,crime,6.9,11010.0,94481.0
7810,Grand Canyon,1991,134 min,crime,6.9,16087.0,33243020.0
7811,Skin Trade,2014,96 min,crime,5.6,8229.0,1242.0
7812,The Blue Dahlia,1946,96 min,crime,7.1,8994.0,2700000.0
7813,Sleuth,2007,88 min,crime,6.4,32308.0,342835.0
7814,Mr. Nice Guy,1997,88 min,crime,6.2,27669.0,12674183.0
7815,Crossfire,1947,86 min,crime,7.3,8997.0,1300000.0
7816,Before and After,1996,108 min,crime,6.1,9470.0,8797839.0
7817,The Villain,2014,129 min,crime,6.5,21204.0,414116.0
7818,Narrow Margin,1990,97 min,crime,6.6,9615.0,10873237.0
7819,White Sands,1992,101 min,crime,6.0,8333.0,9011574.0
7820,Kuffs,1992,102 min,crime,5.9,11107.0,21142815.0
7821,The Third Murder,2017,124 min,crime,6.7,7216.0,89315.0
7822,Night Falls on Manhattan,1996,113 min,crime,6.6,8284.0,9881286.0
7823,Talaash: The Answer Lies Within,2012,140 min,crime,7.2,43164.0,2706375.0
7824,Surveillance,2008,97 min,crime,6.3,17972.0,27349.0
7825,Captivity,2007,96 min,crime,4.6,23365.0,2626800.0
7826,Little Fish,2005,114 min,crime,6.2,8928.0,8148.0
7827,The Seven-Ups,1973,103 min,crime,6.8,5929.0,2323485.0
7828,The Honeymoon Killers,1970,107 min,crime,7.0,5437.0,463814.0
7829,That Darn Cat,1997,89 min,crime,4.6,4618.0,18301610.0
7830,No Man's Land,1987,106 min,crime,6.1,4991.0,2877571.0
7831,Revenge of the Ninja,1983,90 min,crime,6.0,5463.0,10325628.0
7832,Where the Day Takes You,1992,105 min,crime,6.5,3716.0,390152.0
7833,The Vault,2017,91 min,crime,4.8,13282.0,5728.0
7834,Le Doulos,1962,108 min,crime,7.7,11209.0,82772.0
7835,More,1969,112 min,crime,6.4,3050.0,301244.0
7836,Sophie Scholl: The Final Days,2005,120 min,crime,7.6,27973.0,676167.0
7837,Switchback,1997,118 min,crime,6.4,14521.0,6482195.0
7838,Naked Killer,1992,89 min,crime,5.9,2508.0,28676.0
7839,Cadillac Man,1990,97 min,crime,5.7,14796.0,27627310.0
7840,The Cat's Meow,2001,114 min,crime,6.4,8550.0,3209481.0
7841,Delta Force 2: The Colombian Connection,1990,111 min,crime,4.9,7695.0,6698361.0
7842,Julia,2008,144 min,crime,7.0,6708.0,2110.0
7843,Shangri-La Suite,2016,90 min,crime,5.1,892.0,13344.0
7844,China Moon,1994,99 min,crime,6.3,7167.0,3038499.0
7845,The Jezebels,1975,91 min,crime,6.5,3924.0,51264.0
7846,Nothing Bad Can Happen,2013,110 min,crime,6.9,1844.0,4679.0
7847,As Tears Go By,1988,102 min,crime,7.0,11274.0,8440.0
7848,The Gambler,1974,111 min,crime,7.1,5759.0,1305782.0
7849,Fatal Instinct,1993,91 min,crime,5.7,7721.0,7852653.0
7850,Le Trou,1960,131 min,crime,8.5,18765.0,33187.0
7851,McQ,1974,111 min,crime,6.2,5487.0,240350.0
7852,City Heat,1984,93 min,crime,5.5,10211.0,38348988.0
7853,A Low Down Dirty Shame,1994,108 min,crime,5.9,7474.0,29392418.0
7854,Iron Monkey,1993,85 min,crime,7.5,16668.0,14681661.0
7855,The Valachi Papers,1972,125 min,crime,6.4,3927.0,20274000.0
7856,Chapter 27,2007,84 min,crime,5.6,11249.0,55704.0
7857,Micmacs,2009,105 min,crime,7.1,30609.0,1260917.0
7858,Fabricated City,2017,126 min,crime,6.8,5908.0,104874.0
7859,The Sicilian,1987,115 min,crime,5.4,5173.0,5406879.0
7860,Taxi 3,2003,84 min,crime,5.8,43705.0,497208.0
7861,Henry's Crime,2010,108 min,crime,5.9,20718.0,101882.0
7862,The Nut Job 2: Nutty by Nature,2017,91 min,crime,5.5,6852.0,28370522.0
7863,Extreme Measures,1996,118 min,crime,6.2,19949.0,17305211.0
7864,Madea's Witness Protection,2012,114 min,crime,4.9,11051.0,65653242.0
7865,Brewster McCloud,1970,105 min,crime,6.9,5310.0,1049031.0
7866,Switching Channels,1988,105 min,crime,5.9,3878.0,9129999.0
7867,The Onion Field,1979,126 min,crime,6.8,5422.0,9890597.0
7868,Out of Bounds,1986,93 min,crime,5.4,1829.0,5099316.0
7869,Echelon Conspiracy,2009,105 min,crime,5.7,19600.0,500154.0
7870,Kung Fu Jungle,2014,100 min,crime,6.4,11389.0,129115.0
7871,Home Room,2002,133 min,crime,7.1,3342.0,5216.0
7872,After the Thin Man,1936,112 min,crime,7.6,11464.0,4342560.0
7873,Seeking Justice,2011,105 min,crime,6.1,46866.0,41081.0
7874,Omkara,2006,155 min,crime,8.1,21123.0,789694.0
7875,Curse of the Pink Panther,1983,109 min,crime,4.3,6235.0,4491986.0
7876,Shanghai,2010,105 min,crime,6.4,9924.0,44689.0
7877,Mini's First Time,2006,91 min,crime,5.8,8466.0,48913.0
7878,The Man,2005,83 min,crime,5.5,26051.0,8326035.0
7879,Desperate Hours,1990,105 min,crime,5.4,7823.0,2742912.0
7880,I Am a Fugitive from a Chain Gang,1932,92 min,crime,8.2,13653.0,1417000.0
7881,The Newton Boys,1998,122 min,crime,6.1,11820.0,10297897.0
7882,Domestic Disturbance,2001,89 min,crime,5.6,27842.0,45246095.0
7883,Priceless,2016,97 min,crime,6.0,3959.0,1499605.0
7884,Corky Romano,2001,86 min,crime,4.7,13410.0,23978402.0
7885,"After Dark, My Sweet",1990,114 min,crime,6.5,3843.0,2678414.0
7886,Mad Dog Time,1996,93 min,crime,5.4,3481.0,80026.0
7887,Red Corner,1997,122 min,crime,6.3,17626.0,22415440.0
7888,Crimewave,1985,86 min,crime,5.6,6298.0,3571.0
7889,Half Past Dead,2002,98 min,crime,4.6,16115.0,15361537.0
7890,The Juror,1996,118 min,crime,5.7,19208.0,22754725.0
7891,Best of the Best II,1993,101 min,crime,5.5,6069.0,6607218.0
7892,An Innocent Man,1989,113 min,crime,6.4,7181.0,20047604.0
7893,Pink Cadillac,1989,122 min,crime,5.3,11853.0,12143484.0
7894,Highway,2014,133 min,crime,7.6,29355.0,529136.0
7895,Trouble in Paradise,1932,83 min,crime,8.0,15172.0,1035500.0
7896,Screwed,2000,81 min,crime,5.6,9256.0,7027345.0
7897,Carandiru,2003,145 min,crime,7.5,20219.0,213954.0
7898,Little Odessa,1994,98 min,crime,6.7,8451.0,1095885.0
7899,Smilla's Sense of Snow,1997,121 min,crime,6.3,14705.0,2221994.0
7900,Five Corners,1987,90 min,crime,6.1,3626.0,969205.0
7901,Across 110th Street,1972,102 min,crime,7.0,6549.0,3601306.0
7902,Redacted,2007,90 min,crime,6.1,10977.0,65388.0
7903,The Hot Rock,1972,101 min,crime,6.8,6572.0,2535566.0
7904,Mo' Money,1992,89 min,crime,5.5,7869.0,40227000.0
7905,Avenging Angel,1985,93 min,crime,4.8,1751.0,5622787.0
7906,The Assignment,1997,115 min,crime,6.8,9596.0,540063.0
7907,A Single Shot,2013,116 min,crime,5.7,11165.0,10020.0
7908,A Cop,1972,98 min,crime,7.0,10040.0,48040.0
7909,The Anderson Tapes,1971,99 min,crime,6.4,8203.0,10900000.0
7910,Sweet Country,2017,113 min,crime,6.9,8806.0,95609.0
7911,Monkey Trouble,1994,96 min,crime,5.3,6948.0,16344520.0
7912,Unknown,2006,85 min,crime,6.4,30722.0,144397.0
7913,Heat,1986,101 min,crime,5.6,2255.0,2793214.0
7914,Next Day Air,2009,84 min,crime,5.7,10823.0,10017041.0
7915,Greenfingers,2000,91 min,crime,6.8,6221.0,1439287.0
7916,The Sting II,1983,101 min,crime,4.9,2343.0,6347072.0
7917,Welcome to Collinwood,2002,86 min,crime,6.3,15196.0,333976.0
7918,Crazy on the Outside,2010,96 min,crime,5.5,6475.0,64438.0
7919,Gozu,2003,129 min,crime,6.9,12265.0,54419.0
7920,Q&A,1990,132 min,crime,6.6,6433.0,11207891.0
7921,The Adderall Diaries,2015,87 min,crime,5.2,5742.0,11287.0
7922,Never Die Alone,2004,88 min,crime,5.6,5928.0,5644575.0
7923,Eyewitness,1981,103 min,crime,5.9,5386.0,6400000.0
7924,Graduation,2016,128 min,crime,7.3,14061.0,175975.0
7925,Billy Bathgate,1991,106 min,crime,5.9,12311.0,15965919.0
7926,Tom Horn,1980,98 min,crime,6.8,5539.0,9680000.0
7927,Piranhas,2019,111 min,crime,6.5,4900.0,19661.0
7928,Birds of Passage,2018,125 min,crime,7.5,12436.0,505476.0
7929,Goldstone,2016,110 min,crime,6.5,5936.0,86402.0
7930,See Spot Run,2001,94 min,crime,5.3,9443.0,33357476.0
7931,Suddenly,1954,77 min,crime,6.8,6858.0,1400000.0
7932,Deal of the Century,1983,99 min,crime,4.6,3949.0,10369581.0
7933,Mr. Klein,1976,123 min,crime,7.5,7950.0,30825.0
7934,Race,2008,149 min,crime,6.6,15166.0,1367024.0
7935,Truck Turner,1974,91 min,crime,6.9,3335.0,177372.0
7936,High School High,1996,86 min,crime,5.5,13687.0,20951277.0
7937,The Fast and the Furious,1954,73 min,crime,5.3,1418.0,250000.0
7938,Stander,2003,111 min,crime,7.1,8861.0,19067.0
7939,Raajneeti,2010,163 min,crime,7.1,18063.0,1436397.0
7940,Plunkett & Macleane,1999,99 min,crime,6.3,10152.0,474900.0
7941,Homegrown,1998,102 min,crime,5.7,4858.0,215553.0
7942,Music Box,1989,124 min,crime,7.3,8078.0,6263883.0
7943,The Star Chamber,1983,109 min,crime,6.3,7325.0,5555305.0
7944,Crazy in Alabama,1999,111 min,crime,6.2,7139.0,1954202.0
7945,Mystery Team,2009,97 min,crime,6.6,9508.0,77126.0
7946,Swimming with Sharks,1994,93 min,crime,7.0,24502.0,376928.0
7947,Multiple Maniacs,1970,91 min,crime,6.5,4002.0,25038.0
7948,Donkey Punch,2008,99 min,crime,5.2,11275.0,18378.0
7949,Busting,1974,92 min,crime,6.4,1601.0,111000.0
7950,Tough Guys Don't Dance,1987,110 min,crime,4.9,1651.0,858250.0
7951,Legal Eagles,1986,116 min,crime,6.0,11287.0,49851591.0
7952,Bangkok Dangerous,2008,99 min,crime,5.3,57276.0,15279680.0
7953,Hey Ram,2000,186 min,crime,7.9,13253.0,274675.0
7954,Armored,2009,88 min,crime,5.7,31141.0,15988876.0
7955,Electra Glide in Blue,1973,114 min,crime,7.1,5971.0,1600000.0
7956,Kick,2014,146 min,crime,6.1,70898.0,2461031.0
7957,Take Me,2017,83 min,crime,6.1,6189.0,2583.0
7958,Fuzz,1972,92 min,crime,5.4,2017.0,566628.0
7959,Nuns on the Run,1990,89 min,crime,6.0,8606.0,10959015.0
7960,The Art of War,2000,117 min,crime,5.7,30252.0,30208599.0
7961,Reclaim,2014,96 min,crime,5.2,6461.0,3600.0
7962,Thief of Hearts,1984,100 min,crime,5.7,1800.0,10435015.0
7963,The Bag Man,2014,108 min,crime,5.2,16536.0,48817.0
7964,Shade,2003,101 min,crime,6.3,12839.0,33225.0
7965,Closed Circuit,2013,96 min,crime,6.2,22790.0,5733310.0
7966,Band of the Hand,1986,109 min,crime,6.1,3060.0,4865912.0
7967,Hell High,1987,84 min,crime,5.1,1107.0,187920.0
7968,I Want You,1998,87 min,crime,6.1,3053.0,1242.0
7969,Once Upon a Crime...,1992,94 min,crime,5.8,4851.0,8669847.0
7970,Another Day in Paradise,1998,101 min,crime,6.5,8882.0,1025234.0
7971,Salaam Bombay!,1988,113 min,crime,7.9,9671.0,2080046.0
7972,Pure Luck,1991,96 min,crime,5.8,7346.0,22641969.0
7973,Zero Effect,1998,116 min,crime,6.9,14706.0,2087471.0
7974,Dillinger,1973,107 min,crime,6.9,5483.0,2000000.0
7975,Ain't Them Bodies Saints,2013,96 min,crime,6.4,22185.0,387606.0
7976,Gangster No. 1,2000,103 min,crime,6.7,14168.0,30915.0
7977,Dead Bang,1989,102 min,crime,6.1,4208.0,8125592.0
7978,The Sunchaser,1996,122 min,crime,6.1,4833.0,23107.0
7979,The Naked Cage,1986,97 min,crime,5.2,740.0,3136701.0
7980,Pierrepoint: The Last Hangman,2005,95 min,crime,7.4,5466.0,21766.0
7981,Bushwhacked,1995,90 min,crime,5.6,6535.0,7919823.0
7982,An Eye for an Eye,1981,106 min,crime,5.5,4124.0,7680000.0
7983,Bad Blood,1986,105 min,crime,7.2,8725.0,21483.0
7984,Ballistic: Ecks vs. Sever,2002,91 min,crime,3.6,20350.0,14294842.0
7985,Getting Even with Dad,1994,109 min,crime,4.8,8269.0,18438164.0
7986,Lucky Numbers,2000,105 min,crime,5.1,10651.0,10014234.0
7987,The Nude Bomb,1980,94 min,crime,5.1,3389.0,14662035.0
7988,Night and the City,1950,96 min,crime,7.9,14245.0,3600000.0
7989,Wanted: Dead or Alive,1986,106 min,crime,5.9,5579.0,7555000.0
7990,Read My Lips,2001,115 min,crime,7.3,15885.0,1359133.0
7991,Deadfall,1993,98 min,crime,4.0,3518.0,18369.0
7992,The Doctor and the Devils,1985,93 min,crime,6.1,1267.0,147070.0
7993,Violet & Daisy,2011,88 min,crime,6.0,12891.0,17186.0
7994,Tracers,2015,94 min,crime,5.6,19632.0,2000.0
7995,Rider on the Rain,1970,115 min,crime,6.7,3394.0,708382.0
7996,The Curse of the Jade Scorpion,2001,103 min,crime,6.7,41232.0,7496522.0
7997,Son of the Pink Panther,1993,93 min,crime,3.9,5555.0,2457574.0
7998,Shootout at Lokhandwala,2007,122 min,crime,7.1,10456.0,289232.0
7999,The Alphabet Killer,2008,98 min,crime,5.2,8586.0,29784.0
8000,The Barbarian Invasions,2003,99 min,crime,7.5,29521.0,3432342.0
8001,Bob le Flambeur,1956,98 min,crime,7.6,12655.0,15586.0
8002,Jiang hu er nü,2018,136 min,crime,7.0,9806.0,415955.0
8003,Small Time Crooks,2000,94 min,crime,6.7,39277.0,17071230.0
8004,Feeling Minnesota,1996,99 min,crime,5.4,11263.0,3102672.0
8005,Trapped in Paradise,1994,111 min,crime,5.9,15672.0,5777916.0
8006,District 13: Ultimatum,2009,101 min,crime,6.5,45186.0,36039.0
8007,Blood and Wine,1996,101 min,crime,6.0,10327.0,1075288.0
8008,Idlewild,2006,121 min,crime,6.1,5614.0,12549485.0
8009,Out of Blue,2018,109 min,crime,4.8,2041.0,15658.0
8010,Beautiful Creatures,2000,86 min,crime,5.8,3814.0,55381.0
8011,Trust,1990,107 min,crime,7.4,11565.0,356122.0
8012,The Good Thief,2002,109 min,crime,6.5,10634.0,3517797.0
8013,Flash Point,2007,88 min,crime,6.7,13363.0,3271.0
8014,A Shock to the System,1990,88 min,crime,6.6,5348.0,3417056.0
8015,The Black Cat,1934,65 min,crime,6.9,11884.0,514480.0
8016,The Oxford Murders,2008,108 min,crime,6.1,29673.0,3607.0
8017,The Believers,1987,114 min,crime,6.0,7428.0,18753438.0
8018,Deceived,1991,104 min,crime,6.1,7661.0,28738096.0
8019,Still of the Night,1982,93 min,crime,6.0,5283.0,5979947.0
8020,The Protector,1985,91 min,crime,5.7,4809.0,981817.0
8021,Ed Gein,2000,89 min,crime,5.5,5463.0,5708.0
8022,The Ice Harvest,2005,92 min,crime,6.2,24395.0,8819059.0
8023,Knock Off,1998,91 min,crime,4.8,15588.0,10076136.0
8024,The Laughing Policeman,1973,112 min,crime,6.3,2970.0,1359859.0
8025,The Package,2012,95 min,crime,4.9,4260.0,1469.0
8026,Haven,2004,115 min,crime,5.7,6754.0,136823.0
8027,Novocaine,2001,95 min,crime,5.8,11364.0,2036682.0
8028,Ernest Goes to Jail,1990,81 min,crime,5.4,9713.0,25029569.0
8029,Stolen,2009,91 min,crime,6.1,5795.0,7306.0
8030,Vice Squad,1982,97 min,crime,6.4,2576.0,13253583.0
8031,Sleight,2016,89 min,crime,5.9,8966.0,3847290.0
8032,Take the Money and Run,1969,85 min,crime,7.2,30423.0,724034.0
8033,The Unknown Girl,2016,113 min,crime,6.5,9896.0,150549.0
8034,OSS 117: Lost in Rio,2009,101 min,crime,6.8,15488.0,87353.0
8035,Veteran,2015,123 min,crime,7.0,7020.0,1200627.0
8036,Run with the Hunted,2019,93 min,crime,5.2,3689.0,11258.0
8037,Feds,1988,82 min,crime,5.4,3215.0,3838793.0
8038,Cop,1988,110 min,crime,6.4,5652.0,1884315.0
8039,Sweet Sixteen,2002,106 min,crime,7.4,15387.0,31538.0
8040,Dragon,2011,98 min,crime,7.0,15196.0,11137.0
8041,Stuck,2007,85 min,crime,6.5,9972.0,67152.0
8042,Sunset,1988,102 min,crime,5.7,4351.0,4594452.0
8043,Defendor,2009,101 min,crime,6.7,37058.0,44462.0
8044,Bait,2000,119 min,crime,5.7,12771.0,15325127.0
8045,Sonny,2002,110 min,crime,5.6,4385.0,17639.0
8046,Malcolm,1986,85 min,crime,7.1,2610.0,544472.0
8047,The Perfect Weapon,1991,83 min,crime,5.9,4553.0,14061361.0
8048,Batla House,2019,146 min,crime,7.2,12088.0,493180.0
8049,Family Business,1989,110 min,crime,5.7,13175.0,12195695.0
8050,CrissCross,1992,100 min,crime,5.8,2081.0,3052738.0
8051,Special 26,2013,144 min,crime,8.0,57038.0,1079369.0
8052,In the Mix,2005,95 min,crime,2.9,8378.0,10105281.0
8053,A Stranger Among Us,1992,110 min,crime,5.6,3988.0,12282994.0
8054,Believer,2018,123 min,crime,6.5,2746.0,365639.0
8055,Buster,1988,102 min,crime,5.8,4107.0,540000.0
8056,True Confessions,1981,108 min,crime,6.3,8373.0,10200000.0
8057,The Holcroft Covenant,1985,112 min,crime,5.7,3552.0,393825.0
8058,Cop & ½,1993,97 min,crime,4.1,8906.0,31888805.0
8059,McBain,1991,102 min,crime,4.8,1998.0,456127.0
8060,The Insult,2017,113 min,crime,7.6,17262.0,1001305.0
8061,The Informer,1935,91 min,crime,7.4,6698.0,2071000.0
8062,Clay Pigeons,1998,104 min,crime,6.6,11736.0,1789892.0
8063,The Hollow,2016,128 min,crime,4.8,3302.0,408695.0
8064,Dangerous Ground,1997,95 min,crime,4.4,1961.0,5079851.0
8065,Blink,1993,106 min,crime,6.2,8675.0,16696219.0
8066,City of Industry,1997,97 min,crime,6.1,6164.0,1495332.0
8067,Witless Protection,2008,97 min,crime,3.4,6394.0,4131640.0
8068,A Kiss Before Dying,1991,94 min,crime,5.7,5653.0,15429177.0
8069,Brother,2000,114 min,crime,7.1,23524.0,447750.0
8070,Show Dogs,2018,92 min,crime,3.9,4850.0,17744685.0
8071,The Memory of a Killer,2003,123 min,crime,7.2,10247.0,332015.0
8072,Amen.,2002,132 min,crime,7.2,14480.0,274299.0
8073,The Corruptor,1999,110 min,crime,6.0,18678.0,15156200.0
8074,Band of Robbers,2015,95 min,crime,6.0,4372.0,20555.0
8075,Kill Me Three Times,2014,90 min,crime,5.8,23695.0,23840.0
8076,Rob the Mob,2014,104 min,crime,6.3,11372.0,206909.0
8077,Song of the Thin Man,1947,86 min,crime,6.9,5407.0,3058540.0
8078,Elena,2011,109 min,crime,7.3,14619.0,23278.0
8079,Curdled,1996,88 min,crime,5.9,5400.0,49620.0
8080,Crime Story,1993,103 min,crime,6.7,6934.0,194720.0
8081,The Public Eye,1992,99 min,crime,6.5,4182.0,3067917.0
8082,Relentless,1989,92 min,crime,5.9,1676.0,6985999.0
8083,Bomb City,2017,98 min,crime,6.8,8247.0,59329.0
8084,The Zodiac,2005,92 min,crime,5.3,7351.0,44785.0
8085,Another Thin Man,1939,103 min,crime,7.4,7734.0,3320140.0
8086,A Prayer for the Dying,1987,107 min,crime,6.2,5295.0,1432687.0
8087,Black & White,1999,98 min,crime,5.0,5916.0,5241315.0
8088,Owning Mahowny,2003,104 min,crime,7.0,13677.0,1011054.0
8089,Cotton Comes to Harlem,1970,97 min,crime,6.5,2462.0,4392801.0
8090,The Funeral,1996,99 min,crime,6.6,8999.0,1227324.0
8091,Capone,1975,101 min,crime,5.7,3021.0,1662690.0
8092,A Pure Formality,1994,108 min,crime,7.6,11958.0,202458.0
8093,Race 3,2018,160 min,crime,1.9,47148.0,1690861.0
8094,Animal Factory,2000,94 min,crime,6.6,14026.0,43805.0
8095,American Heart,1992,113 min,crime,6.7,3476.0,384048.0
8096,Criminal,2004,87 min,crime,6.4,10533.0,14688078.0
8097,Serious Moonlight,2009,81 min,crime,5.3,8618.0,25137.0
8098,The Survivors,1983,103 min,crime,5.8,5427.0,14000000.0
8099,Human Capital,2013,111 min,crime,7.2,13013.0,157336.0
8100,Rise: Blood Hunter,2007,97 min,crime,4.9,12124.0,106398.0
8101,Short Time,1990,97 min,crime,6.4,2458.0,4010647.0
8102,Point Blank,2010,84 min,crime,6.8,14261.0,706937.0
8103,The Brink's Job,1978,104 min,crime,6.5,3173.0,9400000.0
8104,The Blue Room,2014,76 min,crime,6.3,3510.0,231186.0
8105,"I, the Jury",1982,111 min,crime,5.8,1700.0,1515578.0
8106,A Cat in Paris,2010,70 min,crime,6.9,11485.0,309973.0
8107,Fatal Beauty,1987,104 min,crime,5.3,3814.0,12046526.0
8108,Line of Duty,2013,100 min,crime,4.9,878.0,53668.0
8109,Shanghai Surprise,1986,97 min,crime,3.2,5562.0,2315683.0
8110,Stormy Monday,1988,93 min,crime,6.2,4200.0,1791328.0
8111,Death House,2017,95 min,crime,3.0,1652.0,23833.0
8112,The Border,1982,108 min,crime,6.4,6758.0,6118683.0
8113,The Reckoning,2002,112 min,crime,6.5,6151.0,256620.0
8114,Perfect Friday,1970,94 min,crime,6.4,984.0,502198.0
8115,The Thin Man Goes Home,1944,100 min,crime,7.3,5890.0,3858600.0
8116,Monsters and Men,2018,96 min,crime,6.1,2484.0,500101.0
8117,A War,2015,115 min,crime,7.0,10833.0,122902.0
8118,City of Men,2007,106 min,crime,7.2,15888.0,307076.0
8119,Kaminey,2009,130 min,crime,7.4,17459.0,1286143.0
8120,Shakedown,1988,97 min,crime,6.0,3551.0,10068039.0
8121,Lovers: A True Story,1991,103 min,crime,7.0,3190.0,1407309.0
8122,Bad Grandmas,2017,92 min,crime,4.6,915.0,17688.0
8123,Chasing the Dragon,2017,128 min,crime,6.7,4224.0,456854.0
8124,Original Gangstas,1996,99 min,crime,5.7,1895.0,3014000.0
8125,Kurbaan,2009,161 min,crime,5.7,5311.0,754268.0
8126,The Underneath,1995,99 min,crime,6.1,3683.0,536023.0
8127,The Long Wait,1954,94 min,crime,6.5,333.0,1500000.0
8128,Fled,1996,98 min,crime,5.4,9265.0,17100000.0
8129,Amateur,1994,105 min,crime,6.8,6511.0,856422.0
8130,The Monster,1994,112 min,crime,7.4,10587.0,642000.0
8131,Another You,1991,94 min,crime,5.3,4110.0,2865916.0
8132,The Beat That My Heart Skipped,2005,108 min,crime,7.2,19963.0,1023424.0
8133,Panic,2000,88 min,crime,6.7,8733.0,779137.0
8134,Agneepath,2012,174 min,crime,6.9,25134.0,1981605.0
8135,Paradise Now,2005,91 min,crime,7.4,23468.0,1452402.0
8136,Goodbye Lover,1998,102 min,crime,5.6,4147.0,1923061.0
8137,Hanky Panky,1982,110 min,crime,5.6,2818.0,9823934.0
8138,Connie and Carla,2004,98 min,crime,6.2,8382.0,8054280.0
8139,Lowriders,2016,98 min,crime,5.7,2609.0,6155650.0
8140,The Square,2008,105 min,crime,6.7,6097.0,47174.0
8141,Homicide,1991,102 min,crime,6.9,7667.0,2971661.0
8142,10th & Wolf,2006,107 min,crime,6.3,6645.0,53481.0
8143,"Scotland, Pa.",2001,104 min,crime,6.6,4606.0,384098.0
8144,Dirty,2005,97 min,crime,5.5,5681.0,271078.0
8145,Empire,2002,90 min,crime,5.9,7690.0,17504595.0
8146,The Samaritan,2012,90 min,crime,5.6,10040.0,1744.0
8147,Buster and Billie,1974,100 min,crime,6.9,787.0,2298787.0
8148,The Fiendish Plot of Dr. Fu Manchu,1980,100 min,crime,4.9,2297.0,10697276.0
